idade,pontuação,anos escolares,ganho de capital,perda de capital,horas semanais,renda,classe
21,148444,10,0,0,25, <=50K,1
37,301070,9,0,0,45, <=50K,1
35,29145,11,0,0,40, <=50K,1
42,101593,13,0,0,60, >50K,0
21,34616,10,0,0,25, <=50K,1
43,271807,10,0,0,40, <=50K,1
23,368739,13,0,0,40, <=50K,1
23,60331,10,0,0,40, <=50K,1
37,164526,16,14084,0,45, >50K,0
30,329425,10,0,0,48, <=50K,1
50,211319,13,7298,0,50, >50K,0
47,191978,10,0,0,40, >50K,0
36,119957,13,0,0,35, <=50K,1
35,267776,9,0,0,30, <=50K,1
41,131591,9,0,0,45, <=50K,1
21,334618,10,99999,0,40, >50K,0
48,82098,10,0,0,65, <=50K,1
43,33521,13,0,0,70, >50K,0
31,229946,9,0,0,40, <=50K,1
41,397280,13,0,0,72, <=50K,1
47,664821,13,0,0,40, <=50K,1
26,220656,13,0,0,38, <=50K,1
37,190105,9,0,0,55, <=50K,1
29,216481,14,0,0,40, >50K,0
43,211763,16,0,0,24, >50K,0
43,272165,5,0,0,40, <=50K,1
53,217568,9,0,0,40, <=50K,1
50,104501,9,0,1980,40, <=50K,1
27,68848,13,0,0,35, <=50K,1
43,172364,9,0,0,48, <=50K,1
31,326862,10,0,0,40, <=50K,1
18,243900,9,0,0,15, <=50K,1
55,189933,9,0,0,45, <=50K,1
29,115064,9,0,0,40, <=50K,1
38,30916,12,0,0,60, <=50K,1
24,241367,10,0,0,40, <=50K,1
20,153583,10,0,0,40, <=50K,1
61,203445,10,0,0,40, <=50K,1
36,178222,13,0,0,60, <=50K,1
44,222635,3,0,0,40, <=50K,1
28,190350,5,0,0,40, <=50K,1
27,221912,9,0,0,40, <=50K,1
54,150999,10,0,0,60, <=50K,1
25,345121,6,0,0,25, <=50K,1
43,115932,13,0,0,60, >50K,0
44,206686,10,0,0,40, <=50K,1
39,120985,9,0,0,40, <=50K,1
25,334267,10,0,0,40, >50K,0
39,114079,12,0,0,40, <=50K,1
42,54202,15,0,0,50, >50K,0
23,186813,9,0,0,40, <=50K,1
23,224640,10,0,0,40, <=50K,1
29,253814,13,0,0,45, <=50K,1
55,125000,15,0,0,60, >50K,0
20,34862,10,0,0,72, <=50K,1
31,209538,10,0,0,55, <=50K,1
53,68684,9,0,0,40, <=50K,1
55,32365,13,0,0,45, >50K,0
25,187508,10,0,0,40, <=50K,1
36,168826,6,0,0,40, <=50K,1
22,106700,12,0,0,27, <=50K,1
33,188246,13,0,0,65, >50K,0
30,103649,10,0,0,40, <=50K,1
34,137814,10,0,0,45, <=50K,1
34,190290,9,0,0,40, >50K,0
43,82488,13,0,0,40, >50K,0
19,167149,10,0,0,25, <=50K,1
27,36440,13,0,0,40, <=50K,1
35,82552,9,0,0,35, <=50K,1
25,159603,9,0,0,34, <=50K,1
26,105516,13,0,0,40, <=50K,1
23,180052,9,0,0,40, <=50K,1
26,245880,9,0,0,40, <=50K,1
47,76034,10,0,0,57, >50K,0
47,194772,11,0,0,40, >50K,0
33,356823,13,10520,0,45, >50K,0
33,202498,4,0,0,40, <=50K,1
38,278924,13,0,1887,50, >50K,0
34,223212,13,0,1848,40, >50K,0
49,185041,9,0,0,40, <=50K,1
51,123429,14,0,0,50, >50K,0
32,210926,7,0,0,40, <=50K,1
90,82628,9,2964,0,12, <=50K,1
31,83446,9,0,0,40, <=50K,1
29,85572,7,0,0,5, <=50K,1
21,152389,10,0,0,30, <=50K,1
39,241153,14,0,0,50, <=50K,1
52,266529,10,0,0,45, >50K,0
24,138504,9,0,0,37, <=50K,1
41,213154,10,0,0,40, <=50K,1
33,300681,9,0,0,40, <=50K,1
65,223580,10,6514,0,40, >50K,0
44,153489,9,0,0,40, <=50K,1
45,249935,13,0,0,60, <=50K,1
20,230955,8,0,0,35, <=50K,1
46,175958,8,0,0,45, <=50K,1
38,423616,9,0,0,24, >50K,0
34,176992,10,0,0,40, <=50K,1
20,172232,9,0,0,48, <=50K,1
20,242077,9,0,0,40, <=50K,1
20,176321,8,0,0,40, <=50K,1
39,34180,11,0,0,60, >50K,0
25,108779,14,0,0,40, <=50K,1
52,137658,7,0,0,40, <=50K,1
18,60981,6,0,0,30, <=50K,1
52,284129,10,0,0,40, >50K,0
17,177629,7,0,0,20, <=50K,1
66,188220,9,0,0,35, >50K,0
49,165953,9,0,1902,40, <=50K,1
23,120046,12,0,0,40, <=50K,1
36,138940,9,0,0,70, <=50K,1
59,95165,16,0,0,40, <=50K,1
65,258561,13,0,0,20, <=50K,1
44,168515,10,0,0,40, <=50K,1
44,261497,9,0,0,40, <=50K,1
25,305449,10,0,0,40, <=50K,1
51,249741,10,0,0,40, <=50K,1
47,265275,10,0,0,40, <=50K,1
25,306908,13,0,0,45, >50K,0
34,284703,10,0,0,52, <=50K,1
28,189257,5,0,0,24, <=50K,1
22,156822,6,0,1762,25, <=50K,1
21,205940,10,0,0,40, <=50K,1
37,218490,9,7688,0,35, >50K,0
53,157947,9,0,0,40, <=50K,1
33,73585,7,0,0,50, <=50K,1
75,242108,9,2346,0,15, <=50K,1
46,184632,11,0,0,50, <=50K,1
61,241013,4,0,0,40, <=50K,1
57,130714,2,0,0,22, <=50K,1
41,45366,9,0,0,72, >50K,0
45,123681,13,0,0,30, <=50K,1
62,176839,13,0,0,38, <=50K,1
33,182401,6,0,0,40, <=50K,1
17,293440,7,0,0,15, <=50K,1
25,262664,13,0,0,40, >50K,0
57,214619,10,0,0,40, <=50K,1
44,143368,10,0,0,55, <=50K,1
25,280093,7,0,0,40, <=50K,1
41,41090,9,0,2002,60, <=50K,1
36,61178,7,0,0,40, <=50K,1
40,199303,9,0,0,40, <=50K,1
22,190916,10,0,0,40, <=50K,1
26,88449,9,0,0,36, <=50K,1
46,222374,9,0,0,43, >50K,0
39,142707,11,0,0,40, <=50K,1
34,299507,11,0,0,40, <=50K,1
43,183096,10,0,0,10, <=50K,1
49,102359,5,0,2231,40, >50K,0
25,183575,7,0,0,40, <=50K,1
27,259840,13,0,0,45, <=50K,1
33,209101,9,0,0,40, <=50K,1
40,176602,9,0,0,40, <=50K,1
46,273629,14,0,0,40, >50K,0
49,157272,9,0,0,50, <=50K,1
54,223752,13,7688,0,40, >50K,0
39,186183,14,0,0,40, >50K,0
20,138352,9,0,0,30, <=50K,1
17,454614,7,0,0,8, <=50K,1
27,174163,10,0,0,40, >50K,0
27,37754,10,0,0,80, <=50K,1
46,241935,7,7688,0,40, >50K,0
36,281021,9,0,0,45, <=50K,1
32,244665,9,5178,0,45, >50K,0
21,105577,10,0,0,30, <=50K,1
59,117059,7,0,0,40, <=50K,1
39,355468,9,0,1887,46, >50K,0
68,29240,9,0,0,12, <=50K,1
34,107793,9,0,0,40, <=50K,1
21,169699,10,0,0,35, <=50K,1
18,157131,7,0,0,10, <=50K,1
27,37088,5,0,0,30, <=50K,1
27,36440,15,0,0,65, >50K,0
56,255406,9,0,0,40, <=50K,1
20,323009,9,0,0,40, <=50K,1
21,62339,6,0,0,40, <=50K,1
32,207685,9,3908,0,40, <=50K,1
52,298215,13,0,0,50, >50K,0
28,197905,9,0,0,50, <=50K,1
54,161691,14,0,2559,40, >50K,0
23,121650,3,0,0,30, <=50K,1
33,48189,9,0,0,30, <=50K,1
38,111499,15,0,0,50, >50K,0
36,20333,9,7688,0,40, >50K,0
35,175232,9,0,0,40, <=50K,1
34,180284,10,0,0,50, <=50K,1
18,130389,7,0,0,20, <=50K,1
27,183639,9,0,0,40, <=50K,1
39,22245,13,0,0,60, <=50K,1
44,171484,6,0,0,40, >50K,0
46,320421,13,0,0,25, <=50K,1
66,76212,9,0,0,50, >50K,0
36,150371,9,0,0,40, <=50K,1
35,70447,10,4650,0,20, <=50K,1
52,127749,9,0,0,50, <=50K,1
31,244147,9,0,0,55, <=50K,1
39,30673,10,0,0,50, >50K,0
42,161532,13,0,0,60, <=50K,1
49,402462,13,0,0,30, <=50K,1
45,149640,15,0,0,30, >50K,0
31,215297,9,0,0,45, <=50K,1
50,180607,9,0,0,40, <=50K,1
37,185061,10,0,0,55, <=50K,1
57,220262,12,0,0,40, <=50K,1
45,106110,10,0,0,99, <=50K,1
25,249214,10,0,0,40, <=50K,1
46,184169,14,7688,0,35, >50K,0
38,167882,10,0,0,45, <=50K,1
55,101524,13,0,0,40, >50K,0
29,119848,13,0,0,40, <=50K,1
51,108435,14,0,0,47, >50K,0
56,235205,9,0,0,40, <=50K,1
46,192323,9,0,0,40, <=50K,1
54,189607,13,0,0,36, <=50K,1
53,68985,9,0,0,40, <=50K,1
44,172296,10,0,0,60, <=50K,1
41,105616,10,0,0,48, <=50K,1
32,298332,13,0,0,45, >50K,0
39,147500,9,0,0,40, <=50K,1
38,108726,9,0,0,40, >50K,0
25,266668,9,0,0,40, <=50K,1
28,308995,10,0,0,40, <=50K,1
29,161478,13,0,0,40, <=50K,1
38,227945,14,99999,0,65, >50K,0
20,118462,9,0,0,43, <=50K,1
32,106014,10,5178,0,50, >50K,0
62,311495,10,0,0,40, <=50K,1
52,168381,9,0,0,40, >50K,0
42,385591,9,0,0,50, >50K,0
76,117169,4,0,0,30, <=50K,1
27,107846,9,0,0,30, <=50K,1
21,262819,10,0,0,20, <=50K,1
30,124187,9,0,0,60, <=50K,1
27,205188,6,0,0,40, <=50K,1
33,222205,9,0,0,40, >50K,0
24,211391,6,0,0,15, <=50K,1
25,124111,9,0,0,38, <=50K,1
43,129573,9,0,0,44, <=50K,1
28,109621,12,0,0,40, <=50K,1
20,451996,9,0,0,40, <=50K,1
54,177675,9,0,0,42, <=50K,1
58,197319,13,0,0,45, >50K,0
44,113597,10,0,0,55, >50K,0
32,154087,9,0,0,40, <=50K,1
44,264740,15,0,0,40, >50K,0
44,170924,10,7298,0,40, >50K,0
30,171889,15,0,0,24, <=50K,1
50,172281,9,7688,0,50, >50K,0
36,398931,9,0,0,40, <=50K,1
33,351810,13,0,0,45, <=50K,1
39,331481,13,0,1669,60, <=50K,1
39,305597,9,0,0,40, <=50K,1
52,246936,7,0,0,40, <=50K,1
54,35576,10,0,0,40, <=50K,1
50,124963,9,0,1977,35, >50K,0
26,73392,9,0,0,30, <=50K,1
40,239708,9,0,0,50, <=50K,1
50,96062,9,0,0,40, <=50K,1
28,211032,10,0,0,40, <=50K,1
48,209182,1,0,0,40, <=50K,1
21,202871,9,0,0,20, <=50K,1
43,174575,13,0,1564,45, >50K,0
59,102193,9,0,0,45, <=50K,1
25,197036,6,0,0,40, <=50K,1
36,97136,13,0,0,40, <=50K,1
31,126950,9,0,0,40, <=50K,1
37,206699,9,0,0,45, <=50K,1
31,62165,9,0,0,40, <=50K,1
24,61737,13,0,0,40, <=50K,1
40,193882,11,0,0,40, <=50K,1
60,199378,9,0,0,40, <=50K,1
24,198259,9,0,0,30, <=50K,1
43,184378,13,0,0,40, <=50K,1
61,111563,13,0,0,20, >50K,0
36,150309,11,0,0,40, <=50K,1
36,212856,7,0,0,23, <=50K,1
29,202182,10,0,0,50, <=50K,1
45,67716,9,10520,0,48, >50K,0
73,80986,9,0,0,20, <=50K,1
37,205339,9,0,0,49, <=50K,1
18,67793,9,0,0,60, <=50K,1
26,285004,13,0,0,35, <=50K,1
51,45599,9,0,0,40, <=50K,1
34,269243,10,0,0,40, <=50K,1
56,159724,10,0,0,40, >50K,0
33,205469,10,0,0,40, >50K,0
43,167265,13,0,0,84, >50K,0
53,386773,9,7298,0,40, >50K,0
39,209397,9,0,0,40, <=50K,1
72,114761,4,0,0,20, <=50K,1
44,186916,10,0,1887,60, >50K,0
39,99065,13,0,0,40, >50K,0
24,32921,10,0,0,50, <=50K,1
50,339547,15,0,0,40, >50K,0
51,140516,14,0,0,40, >50K,0
33,164748,13,0,0,40, <=50K,1
35,115792,13,0,0,55, <=50K,1
25,352057,9,0,0,65, <=50K,1
43,145762,13,0,0,40, <=50K,1
40,75363,10,0,0,40, <=50K,1
26,165673,9,0,0,40, <=50K,1
29,376680,9,0,0,40, <=50K,1
42,319588,13,0,0,60, <=50K,1
18,80616,6,0,0,27, <=50K,1
25,231357,9,0,0,40, <=50K,1
58,279878,14,0,0,40, >50K,0
28,124680,13,6849,0,60, <=50K,1
44,124692,14,0,0,35, >50K,0
40,204046,6,0,0,40, <=50K,1
35,319831,10,0,0,60, <=50K,1
56,305767,9,0,0,40, <=50K,1
45,331643,10,0,0,40, >50K,0
37,219546,13,3411,0,47, <=50K,1
34,375680,12,0,0,40, <=50K,1
74,119129,9,0,2149,20, <=50K,1
48,81154,11,0,0,48, <=50K,1
69,143849,7,0,0,20, <=50K,1
61,220342,4,0,0,30, <=50K,1
26,258550,13,0,0,40, <=50K,1
35,139086,9,0,0,40, <=50K,1
32,209538,14,0,0,55, >50K,0
20,39477,10,0,0,30, <=50K,1
28,155621,10,0,0,50, <=50K,1
29,331875,8,0,0,40, <=50K,1
44,165599,9,0,0,48, <=50K,1
42,201466,13,0,0,45, >50K,0
62,113440,13,0,0,35, <=50K,1
29,147889,12,0,0,40, <=50K,1
61,192237,6,0,0,40, <=50K,1
20,154781,9,0,0,40, <=50K,1
40,222848,6,0,0,32, <=50K,1
19,25429,10,0,0,16, <=50K,1
47,68493,9,0,0,40, >50K,0
18,74539,6,0,0,20, <=50K,1
17,317702,5,0,0,40, <=50K,1
73,74040,4,0,0,40, <=50K,1
28,216965,10,0,0,40, <=50K,1
34,39609,11,0,0,40, <=50K,1
32,244268,13,0,0,50, <=50K,1
51,108233,12,0,0,40, <=50K,1
28,339002,9,0,0,20, <=50K,1
60,165517,10,0,0,40, <=50K,1
24,94395,10,0,0,40, <=50K,1
39,238008,9,0,0,40, <=50K,1
42,344920,10,0,0,50, <=50K,1
17,169155,8,0,0,35, <=50K,1
61,175999,9,0,0,40, <=50K,1
62,167889,16,0,0,40, <=50K,1
42,74680,14,0,2001,60, <=50K,1
37,29054,9,0,0,50, <=50K,1
27,169815,13,0,0,40, <=50K,1
68,211162,9,0,0,40, <=50K,1
69,28197,9,0,0,60, >50K,0
23,33884,10,0,0,40, <=50K,1
49,105444,8,0,0,39, <=50K,1
23,216672,13,0,0,30, <=50K,1
22,273734,9,0,0,20, <=50K,1
34,29254,10,0,0,70, <=50K,1
43,35210,10,0,0,40, <=50K,1
26,250038,10,0,0,40, >50K,0
44,252930,6,0,0,42, <=50K,1
43,105896,10,0,0,40, <=50K,1
21,315065,4,0,0,48, <=50K,1
42,69019,10,0,0,40, >50K,0
50,147629,14,15024,0,45, >50K,0
59,83542,12,0,0,40, <=50K,1
31,139000,9,0,0,25, <=50K,1
24,193920,14,0,0,45, <=50K,1
42,373469,9,0,0,40, >50K,0
40,237601,13,0,0,55, >50K,0
39,180667,9,0,0,40, <=50K,1
48,36228,9,0,0,44, <=50K,1
42,99679,9,0,0,60, >50K,0
22,41837,10,0,0,25, <=50K,1
50,257126,9,0,0,40, >50K,0
22,99829,10,0,0,30, <=50K,1
43,227734,11,0,0,22, <=50K,1
50,36480,9,0,0,40, <=50K,1
73,96262,9,0,0,40, <=50K,1
59,75867,14,0,0,60, <=50K,1
29,358124,9,0,0,52, <=50K,1
33,184833,9,0,0,35, <=50K,1
78,180239,14,0,0,40, <=50K,1
20,117618,10,0,0,40, <=50K,1
30,455995,7,0,0,45, >50K,0
17,228253,6,0,0,10, <=50K,1
44,244974,9,0,0,60, <=50K,1
23,236994,9,0,0,60, <=50K,1
18,23233,6,0,0,40, <=50K,1
29,161857,9,0,0,40, <=50K,1
43,225165,7,0,0,55, <=50K,1
67,244122,11,0,0,1, <=50K,1
40,377322,9,0,0,40, >50K,0
22,35663,9,0,0,40, <=50K,1
25,247006,12,0,0,45, <=50K,1
34,152667,10,0,0,35, <=50K,1
25,397317,12,0,0,40, <=50K,1
61,180079,16,4064,0,40, <=50K,1
19,323605,4,0,0,60, >50K,0
37,278576,9,0,0,60, >50K,0
58,139290,13,0,0,40, >50K,0
42,259757,13,0,653,50, >50K,0
55,199763,9,0,0,81, <=50K,1
51,108435,9,0,0,40, <=50K,1
25,27142,10,0,0,40, >50K,0
45,337825,9,0,0,45, <=50K,1
23,209483,13,0,0,50, <=50K,1
60,291904,6,0,0,40, <=50K,1
46,30219,10,7688,0,38, >50K,0
26,224563,13,0,0,40, <=50K,1
52,127315,14,0,0,40, >50K,0
30,236861,9,0,1876,45, <=50K,1
87,90338,9,0,0,2, <=50K,1
45,191858,9,0,0,45, >50K,0
28,146042,9,0,0,50, <=50K,1
19,121788,10,0,0,30, <=50K,1
49,142287,10,0,1902,50, >50K,0
42,323790,13,0,1977,70, >50K,0
52,110563,10,0,0,40, >50K,0
27,153546,13,0,0,40, <=50K,1
62,174711,9,0,0,32, <=50K,1
24,236769,12,0,0,40, <=50K,1
40,388725,10,0,0,40, <=50K,1
20,194630,9,0,0,40, <=50K,1
25,124111,10,0,0,40, <=50K,1
42,326083,11,0,0,40, <=50K,1
38,110607,9,0,0,32, <=50K,1
42,55764,12,0,0,40, <=50K,1
24,268525,13,0,0,32, <=50K,1
34,73161,9,0,0,40, >50K,0
63,264968,13,0,0,40, <=50K,1
32,192965,9,0,0,45, <=50K,1
49,50474,9,0,0,40, <=50K,1
27,243569,7,3942,0,40, <=50K,1
33,223046,9,0,0,40, <=50K,1
33,145434,7,0,0,40, <=50K,1
72,172407,15,99999,0,50, >50K,0
29,253856,13,0,0,20, <=50K,1
55,208451,14,0,0,40, >50K,0
36,183612,9,0,1977,40, >50K,0
17,148522,7,0,1721,15, <=50K,1
44,155930,14,7688,0,55, >50K,0
24,293324,9,0,0,40, <=50K,1
48,280422,10,0,0,25, <=50K,1
21,79728,10,0,0,40, <=50K,1
70,133248,9,0,0,14, <=50K,1
32,419691,8,0,0,40, >50K,0
25,36984,13,0,0,50, <=50K,1
46,86220,13,0,0,40, <=50K,1
51,45334,10,0,0,70, <=50K,1
52,156953,9,0,0,40, >50K,0
38,97759,8,0,0,17, <=50K,1
36,416745,12,0,0,48, <=50K,1
47,200471,11,4064,0,40, <=50K,1
42,268183,13,0,1485,60, <=50K,1
36,147548,9,0,0,85, <=50K,1
46,192894,4,0,0,30, <=50K,1
37,334291,13,0,0,50, <=50K,1
40,126845,10,0,0,40, >50K,0
67,49401,11,0,0,24, <=50K,1
51,125796,10,0,0,35, <=50K,1
60,56248,10,0,0,40, <=50K,1
81,114670,5,2062,0,5, <=50K,1
43,160246,10,0,0,40, <=50K,1
40,346964,9,0,0,40, <=50K,1
43,96483,9,0,0,40, <=50K,1
28,183780,9,0,1740,40, <=50K,1
55,52267,14,0,0,18, <=50K,1
30,111883,10,0,0,40, <=50K,1
48,285335,7,0,0,50, <=50K,1
22,186569,13,0,0,12, <=50K,1
44,194924,9,0,0,35, >50K,0
30,149184,13,0,0,45, >50K,0
29,183009,13,0,1590,40, <=50K,1
33,263561,10,0,0,60, >50K,0
26,375313,10,0,0,40, <=50K,1
49,202874,9,0,0,40, <=50K,1
54,123374,4,0,0,40, <=50K,1
32,119033,9,0,0,40, >50K,0
31,223046,9,0,0,60, <=50K,1
43,330174,9,0,0,40, <=50K,1
31,144949,13,0,0,40, >50K,0
34,238376,2,0,0,40, <=50K,1
23,249277,9,0,0,75, <=50K,1
90,88991,13,0,0,40, >50K,0
36,118429,9,0,0,50, <=50K,1
30,177675,10,0,0,40, >50K,0
36,448337,9,0,0,40, <=50K,1
72,203289,10,0,0,35, <=50K,1
25,231638,10,0,0,24, <=50K,1
30,312667,9,0,0,40, <=50K,1
33,35378,13,0,0,45, >50K,0
29,206250,9,0,0,45, <=50K,1
44,344060,15,0,0,40, >50K,0
34,178615,9,0,0,40, <=50K,1
24,234640,11,0,0,35, <=50K,1
47,168191,10,0,0,40, <=50K,1
52,305053,9,0,2051,40, <=50K,1
28,149646,10,0,0,20, <=50K,1
27,285432,12,0,0,40, <=50K,1
25,476334,9,0,0,48, <=50K,1
36,131414,10,0,0,36, <=50K,1
43,110355,9,0,0,45, <=50K,1
25,37741,13,0,0,40, <=50K,1
38,233717,10,0,0,60, <=50K,1
42,293791,13,0,0,50, >50K,0
64,183513,9,0,0,25, <=50K,1
20,133352,10,0,0,40, <=50K,1
20,326624,9,0,0,40, <=50K,1
27,38606,13,0,1504,45, <=50K,1
31,340939,13,0,0,40, <=50K,1
20,161092,10,0,0,14, <=50K,1
28,188171,12,0,0,60, <=50K,1
23,161708,10,0,0,20, <=50K,1
19,117201,10,0,0,22, <=50K,1
18,268952,8,0,0,20, <=50K,1
43,83756,10,0,0,50, <=50K,1
36,160120,13,0,0,45, <=50K,1
29,241431,9,0,0,45, <=50K,1
22,188544,11,0,0,30, <=50K,1
32,204567,13,99999,0,60, >50K,0
39,225504,14,0,0,40, <=50K,1
62,232719,14,0,0,50, <=50K,1
42,69333,13,0,0,50, <=50K,1
56,170148,9,0,0,40, <=50K,1
20,157595,10,0,0,40, <=50K,1
20,165201,10,0,0,4, <=50K,1
80,91901,9,0,0,25, <=50K,1
31,131568,4,0,0,20, <=50K,1
23,174754,10,0,0,30, <=50K,1
22,203715,10,0,0,40, <=50K,1
17,178953,8,0,0,20, <=50K,1
61,170262,9,15024,0,38, >50K,0
50,110748,10,0,0,40, <=50K,1
62,247483,10,0,0,40, >50K,0
44,203897,13,0,0,40, <=50K,1
20,247564,9,0,0,35, <=50K,1
58,190747,9,0,0,40, <=50K,1
53,36327,9,0,0,40, >50K,0
26,59306,13,0,0,40, <=50K,1
38,100295,4,0,0,50, >50K,0
18,188076,7,0,0,20, <=50K,1
34,154246,13,4865,0,55, <=50K,1
32,192039,11,0,0,40, >50K,0
45,127738,10,0,0,40, <=50K,1
43,128354,9,0,0,40, <=50K,1
38,167725,13,0,0,84, <=50K,1
34,200689,13,0,0,40, <=50K,1
53,194501,7,0,0,47, <=50K,1
38,187748,13,0,0,40, >50K,0
69,182668,9,0,0,45, >50K,0
24,500509,9,0,0,40, <=50K,1
20,197752,10,0,0,16, <=50K,1
50,24790,9,0,0,40, <=50K,1
32,188154,10,0,0,40, <=50K,1
39,177181,4,0,0,40, <=50K,1
53,177727,9,0,0,40, >50K,0
63,346975,13,7688,0,36, >50K,0
60,131852,3,0,0,30, >50K,0
45,210364,9,15024,0,80, >50K,0
34,159322,13,0,0,50, >50K,0
45,114797,9,0,0,40, <=50K,1
23,204641,6,0,0,50, <=50K,1
28,96226,9,0,0,45, <=50K,1
90,115306,14,0,0,40, <=50K,1
27,96226,9,0,0,70, <=50K,1
21,396790,9,0,0,20, <=50K,1
24,161638,9,0,0,40, <=50K,1
45,201865,13,0,0,40, <=50K,1
19,86150,7,0,0,19, <=50K,1
60,366531,11,0,0,40, <=50K,1
60,185836,15,0,0,40, >50K,0
58,316849,10,0,0,40, <=50K,1
41,171351,10,0,0,40, <=50K,1
25,171114,9,0,0,48, <=50K,1
32,51150,11,0,0,40, <=50K,1
22,347530,9,0,0,35, <=50K,1
27,472070,11,0,0,40, <=50K,1
52,99736,14,15020,0,50, >50K,0
39,70240,10,0,0,40, <=50K,1
47,287828,13,0,0,40, >50K,0
25,160300,13,0,0,35, <=50K,1
21,394484,10,0,0,40, <=50K,1
21,47541,9,0,0,40, <=50K,1
31,117028,9,0,0,40, <=50K,1
23,292023,9,0,0,30, <=50K,1
30,181372,13,0,0,33, >50K,0
31,180551,9,0,0,40, >50K,0
37,329980,14,0,2415,60, >50K,0
30,224462,9,0,0,40, <=50K,1
35,290226,9,0,0,45, <=50K,1
30,208043,13,0,0,55, >50K,0
39,284166,9,0,1564,50, >50K,0
46,254291,10,0,0,60, >50K,0
30,235271,13,0,0,50, >50K,0
68,67791,10,0,0,40, <=50K,1
43,98989,9,0,0,40, <=50K,1
27,181280,14,0,0,30, <=50K,1
19,232392,9,0,0,40, <=50K,1
41,170924,10,0,0,7, <=50K,1
42,331651,14,8614,0,50, >50K,0
38,190023,9,0,0,40, >50K,0
58,147989,9,0,0,40, >50K,0
42,119281,13,0,0,60, >50K,0
34,195488,9,0,0,40, <=50K,1
22,205940,13,1055,0,30, <=50K,1
32,317378,13,10520,0,40, >50K,0
23,148709,9,0,0,35, <=50K,1
39,746786,13,0,0,55, >50K,0
21,149809,9,0,0,24, <=50K,1
20,131230,9,0,1590,40, <=50K,1
56,155657,13,0,0,40, <=50K,1
30,206046,9,0,1848,40, >50K,0
42,68469,9,0,0,40, <=50K,1
29,81648,9,0,1887,55, >50K,0
45,180309,10,0,0,40, <=50K,1
52,44728,10,0,0,55, >50K,0
23,208826,13,0,0,40, <=50K,1
41,153132,13,0,0,38, >50K,0
42,106679,9,0,0,50, >50K,0
36,220585,12,0,0,50, >50K,0
59,372020,13,0,0,40, >50K,0
23,289116,9,0,0,50, <=50K,1
37,31670,9,0,0,60, <=50K,1
24,119156,9,0,0,40, <=50K,1
37,336598,3,0,0,36, <=50K,1
34,135785,13,0,0,36, <=50K,1
18,469921,10,0,0,40, <=50K,1
31,210164,9,0,0,40, >50K,0
35,196491,13,0,0,50, <=50K,1
57,127779,9,0,0,40, <=50K,1
23,131275,9,0,0,40, <=50K,1
61,379885,16,0,1902,40, >50K,0
39,22494,13,0,0,40, <=50K,1
28,64940,10,0,0,30, <=50K,1
41,282964,10,0,0,40, <=50K,1
23,149704,9,0,0,40, <=50K,1
28,190060,9,0,0,40, >50K,0
51,61270,9,0,0,40, >50K,0
33,168782,11,0,0,40, <=50K,1
36,348728,13,0,0,35, <=50K,1
29,199116,9,0,0,40, <=50K,1
36,139743,10,0,0,40, <=50K,1
18,391585,9,0,0,40, <=50K,1
24,117767,12,0,0,20, <=50K,1
57,111224,13,0,0,39, <=50K,1
51,208899,13,0,0,40, <=50K,1
41,122215,14,15024,0,40, >50K,0
69,58213,13,20051,0,45, >50K,0
35,168817,9,0,0,40, <=50K,1
25,570821,10,0,0,40, <=50K,1
33,345360,10,0,0,40, <=50K,1
40,121956,13,13550,0,40, >50K,0
28,65171,10,0,0,70, <=50K,1
18,174732,9,0,0,36, <=50K,1
53,152810,14,0,1977,55, >50K,0
90,313986,7,0,0,40, <=50K,1
46,206357,3,0,0,40, <=50K,1
31,156033,9,0,0,35, <=50K,1
46,55237,10,0,0,40, <=50K,1
37,117683,9,0,0,40, <=50K,1
40,214242,9,0,0,50, <=50K,1
57,342906,5,0,0,55, >50K,0
48,498328,6,0,0,40, <=50K,1
65,90377,11,6767,0,60, <=50K,1
40,303212,13,0,0,40, >50K,0
41,104334,10,0,0,50, >50K,0
34,73199,7,0,0,40, <=50K,1
50,126592,9,0,0,40, <=50K,1
23,207546,7,0,0,40, <=50K,1
49,298445,15,0,1977,60, >50K,0
48,25468,14,99999,0,50, >50K,0
55,89690,13,0,0,40, >50K,0
43,241506,13,1506,0,36, <=50K,1
48,102938,13,0,0,40, <=50K,1
19,178811,9,0,0,20, <=50K,1
39,121590,10,4787,0,40, >50K,0
28,87239,9,0,0,50, <=50K,1
50,31014,9,0,0,40, >50K,0
36,136629,10,0,0,40, >50K,0
29,212895,10,0,0,48, <=50K,1
40,161285,10,0,0,25, <=50K,1
55,308118,13,0,0,40, <=50K,1
36,104772,9,0,0,48, <=50K,1
30,101697,13,0,0,20, <=50K,1
39,34378,9,0,0,50, <=50K,1
33,159888,9,0,0,40, <=50K,1
30,378009,14,0,0,50, >50K,0
46,72896,5,0,0,43, <=50K,1
54,137678,10,0,0,40, <=50K,1
32,151773,10,0,0,45, <=50K,1
32,188246,9,0,0,40, <=50K,1
53,374588,9,0,0,60, <=50K,1
49,114797,13,0,0,40, <=50K,1
34,246104,14,0,0,40, <=50K,1
39,597843,14,0,0,50, <=50K,1
35,25803,9,0,0,40, <=50K,1
40,253370,9,0,0,35, >50K,0
55,171467,9,0,0,48, >50K,0
42,121055,13,0,0,60, <=50K,1
17,263746,6,0,0,24, <=50K,1
67,217892,16,10605,0,35, >50K,0
54,383365,13,0,0,70, >50K,0
